Item_ID,Food_Category,Item_Brand,Packaging_Type,Weight_Grams,Item_Price_INR,Estimated_Calories
FOOD-2150,Bakery,Fortune,Packet,500.0,716.9919469602082,
FOOD-8560,Vegetables,Catch_Spices,Packet,500.0,705.0366558383928,
FOOD-2931,Vegetables,Catch_Spices,Loose_Poly,1000.0,601.992091235084,150.0
FOOD-2664,Vegetables,Fortune,Packet,250.0,612.564230235367,150.0
FOOD-2081,Vegetables,Fortune,Packet,500.0,719.1707147742524,350.0
FOOD-1512,Dairy,Amul,Packet,500.0,591.7025859590337,50.0
FOOD-8805,Bakery,Fortune,Box,5000.0,278.2724338497614,50.0
FOOD-6237,Vegetables,Britannia,Loose_Poly,250.0,105.41831691561474,50.0
FOOD-1559,Bakery,Catch_Spices,Packet,99999.0,343.2884389800425,50.0
FOOD-4672,Vegetables,Amul,Bottle,500.0,79.0012985244043,50.0
FOOD-8404,Bakery,Britannia,Packet,500.0,101.45891382272285,150.0
FOOD-4343,Vegetables,Britannia,Bottle,,760.63595334089,50.0
FOOD-5070,Vegetables,Britannia,Packet,250.0,543.950698875967,150.0
FOOD-1580,Vegetables,Amul,Bottle,250.0,682.7708733715364,50.0
FOOD-8004,Vegetables,Britannia,Box,,517.8903626860576,50.0
FOOD-9130,Dairy,Fortune,Bottle,250.0,340.6466224360562,50.0
FOOD-4147,Bakery,Britannia,Packet,5000.0,29.87543814465038,
FOOD-5249,Vegetables,Amul,Packet,250.0,765.1112592102795,350.0
FOOD-2679,Bakery,Fortune,Bottle,100.0,66.03665292153917,150.0
FOOD-4506,Bakery,Amul,Bottle,250.0,492.02882215566774,150.0
FOOD-8253,Bakery,Amul,Packet,,90.74053726710716,700.0
FOOD-3744,Vegetables,Britannia,Box,250.0,234.476666085759,
FOOD-6188,Dairy,Fortune,Bottle,250.0,156.79579126604784,50.0
FOOD-3141,Snacks,Britannia,Packet,250.0,447.4363629755127,150.0
FOOD-7617,Bakery,Britannia,Packet,500.0,710.7895226464591,50.0
FOOD-3479,Dairy,Amul,Loose_Poly,100.0,512.1416231601956,
FOOD-7484,Vegetables,Britannia,Packet,1000.0,534.7085354099459,
FOOD-8421,Vegetables,Amul,Loose_Poly,5000.0,728.055882008509,50.0
FOOD-5452,Dairy,Catch_Spices,Bottle,,602.0459300971733,150.0
FOOD-6881,Bakery,Fortune,Packet,1000.0,694.1051107433858,
FOOD-7665,Vegetables,Britannia,Box,250.0,338.94975256929365,50.0
FOOD-3849,Dairy,Britannia,Packet,250.0,693.6315068399748,
FOOD-8390,Dairy,Fortune,Packet,100.0,520.2304969670172,50.0
FOOD-7905,Dairy,Britannia,Packet,250.0,117.1301483656571,150.0
FOOD-3489,Bakery,Amul,Box,5000.0,40.5828816099822,50.0
FOOD-5611,Bakery,Amul,Bottle,100.0,202.78718681176966,50.0
FOOD-3839,Vegetables,Britannia,Packet,100.0,308.89622257308605,
FOOD-9527,Bakery,Catch_Spices,Packet,100.0,671.6786142038768,
FOOD-6878,Vegetables,Amul,Bottle,250.0,595.5832000499844,
FOOD-7303,Vegetables,Amul,Packet,1000.0,764.7468249674649,150.0
FOOD-1851,Vegetables,Britannia,Packet,250.0,451.7480910097397,
FOOD-2687,Vegetables,Fortune,Packet,100.0,600.7159047703157,50.0
FOOD-7833,Vegetables,Amul,Bottle,250.0,227.47387434167354,150.0
FOOD-3427,Vegetables,Amul,Packet,250.0,546.8665353872926,150.0
FOOD-5000,Bakery,Britannia,Bottle,,567.8594500036661,50.0
FOOD-6052,Vegetables,Britannia,Bottle,250.0,680.2481094514534,50.0
FOOD-3738,Bakery,Amul,Loose_Poly,100.0,433.7587735913162,
FOOD-6732,Vegetables,Amul,Box,1000.0,522.7140666001899,
FOOD-6387,Snacks,Britannia,Bottle,250.0,170.4085599828701,50.0
FOOD-9002,Bakery,Britannia,Box,1000.0,592.0396811998966,50.0
FOOD-6536,Vegetables,Catch_Spices,Loose_Poly,5000.0,672.3452608857068,
FOOD-4913,Bakery,Britannia,Bottle,1000.0,479.05281948726895,150.0
FOOD-2066,Dairy,Amul,Bottle,100.0,101.38282527561658,150.0
FOOD-8723,Bakery,Britannia,Packet,1000.0,257.157311486435,50.0
FOOD-5380,Dairy,Britannia,Box,500.0,385.6565742989191,
FOOD-5107,Dairy,Amul,Packet,500.0,544.958289208239,50.0
FOOD-6726,Bakery,Catch_Spices,Packet,100.0,263.05841521352806,50.0
FOOD-4373,Dairy,Fortune,Bottle,100.0,673.8299305579002,50.0
FOOD-9945,Vegetables,Amul,Box,5000.0,303.7139351786688,150.0
FOOD-3082,Bakery,Amul,Bottle,100.0,43.84071487809902,50.0
FOOD-9967,Dairy,Amul,Box,100.0,637.2555891691696,
FOOD-7748,Dairy,Amul,Box,250.0,518.9363039137226,50.0
FOOD-1417,Vegetables,Britannia,Bottle,1000.0,643.5456308372511,150.0
FOOD-9306,Dairy,Britannia,Bottle,250.0,285.62295248084587,150.0
FOOD-9808,Snacks,Catch_Spices,Bottle,1000.0,23.927851800590204,150.0
FOOD-4974,Vegetables,Amul,Loose_Poly,250.0,68.26480968968406,50.0
FOOD-4267,Dairy,Britannia,Box,100.0,98.3226167536535,150.0
FOOD-1825,Bakery,Catch_Spices,Loose_Poly,250.0,646.0665867430043,150.0
FOOD-8668,Bakery,Britannia,Packet,500.0,248.1334559445243,50.0
FOOD-6745,Dairy,Amul,Packet,250.0,798.3398224437456,50.0
FOOD-1412,Vegetables,Amul,Packet,250.0,609.1268332325394,150.0
FOOD-8543,Snacks,Amul,Bottle,100.0,484.91241294128315,350.0
FOOD-8587,Bakery,Catch_Spices,Box,100.0,787.0593354771755,350.0
FOOD-1728,Vegetables,Catch_Spices,Packet,500.0,259.88425877004914,50.0
FOOD-8164,Vegetables,Catch_Spices,Packet,250.0,140.8362996057252,350.0
FOOD-9867,Dairy,Fortune,Packet,100.0,592.4456460245391,50.0
FOOD-6988,Vegetables,Amul,Bottle,100.0,229.68586924381688,50.0
FOOD-3504,Vegetables,Catch_Spices,Packet,250.0,769.2191731727382,700.0
FOOD-3967,Bakery,Catch_Spices,Packet,1000.0,790.574756677635,150.0
FOOD-3786,Vegetables,Amul,Box,250.0,741.8594720700295,150.0
FOOD-2122,Bakery,Amul,Packet,100.0,756.3617926985403,150.0
FOOD-5079,Vegetables,Britannia,Bottle,250.0,496.3673057589244,150.0
FOOD-2571,Bakery,Amul,Bottle,500.0,556.7737331592176,50.0
FOOD-6073,Bakery,Amul,Box,250.0,84.45446464042858,350.0
FOOD-6104,Vegetables,Catch_Spices,Packet,100.0,612.8096261856642,350.0
FOOD-3143,Dairy,Catch_Spices,Loose_Poly,500.0,169.6300568307466,50.0
FOOD-7806,Vegetables,Amul,Bottle,500.0,673.8575871664624,50.0
FOOD-8357,Bakery,Britannia,Packet,100.0,769.6101382826911,50.0
FOOD-4440,Bakery,Fortune,Packet,100.0,177.77832704072392,150.0
FOOD-4766,Dairy,Britannia,Packet,250.0,71.64458290844084,150.0
FOOD-6644,Dairy,Amul,Box,500.0,392.27321002163296,700.0
FOOD-3914,Vegetables,Fortune,Bottle,5000.0,635.3240038391642,50.0
FOOD-5968,Bakery,Catch_Spices,Packet,250.0,618.8057342553831,150.0
FOOD-6917,Dairy,Catch_Spices,Packet,500.0,560.4866194687015,150.0
FOOD-9787,Vegetables,Amul,Box,100.0,658.3498322854455,
FOOD-1728,Dairy,Amul,Box,1000.0,148.2407985501706,150.0
FOOD-2365,Vegetables,Catch_Spices,Bottle,500.0,525.0308287298973,50.0
FOOD-5492,Bakery,Amul,Bottle,500.0,488.48665955914333,150.0
FOOD-1698,Vegetables,Fortune,Box,100.0,131.21106177015758,150.0
FOOD-8186,Dairy,Amul,Box,,337.39738580445265,150.0
FOOD-1395,Vegetables,Amul,Bottle,500.0,683.4984782545425,50.0
FOOD-8400,Vegetables,Britannia,Packet,100.0,777.7234251980462,
FOOD-9082,Dairy,Amul,Box,100.0,535.6898402861079,150.0
FOOD-5171,Snacks,Catch_Spices,Packet,100.0,738.3334231691331,50.0
FOOD-5360,Bakery,Amul,Packet,100.0,114.3188921608997,50.0
FOOD-3502,Vegetables,Catch_Spices,Box,500.0,780.2978152579283,50.0
FOOD-1717,Vegetables,Catch_Spices,Bottle,250.0,36.47013435276364,
FOOD-3782,Bakery,Amul,Box,100.0,426.53482604217015,150.0
FOOD-5946,Dairy,Fortune,Bottle,250.0,239.8965802819471,150.0
FOOD-6486,Vegetables,Amul,Loose_Poly,1000.0,652.9881943599994,50.0
FOOD-9335,Bakery,Fortune,Packet,1000.0,181.85946935703345,150.0
FOOD-5980,Bakery,Britannia,Box,250.0,19.10872901917965,50.0
FOOD-8266,Snacks,Amul,Packet,250.0,337.54147279659264,50.0
FOOD-5491,Snacks,Britannia,Packet,100.0,60.645318156491406,150.0
FOOD-8192,Bakery,Britannia,Packet,250.0,239.17312965832176,50.0
FOOD-6588,Vegetables,Catch_Spices,Box,500.0,518.5606764166916,
FOOD-8651,Vegetables,Amul,Packet,250.0,242.81550952708713,150.0
FOOD-4636,Dairy,Britannia,Bottle,250.0,204.1766495837738,50.0
FOOD-2167,Dairy,Amul,Packet,250.0,132.84157382556828,
FOOD-2062,Dairy,Fortune,Packet,1000.0,116.78609652676951,
FOOD-3156,Dairy,Amul,Bottle,1000.0,425.4273248133212,350.0
FOOD-8860,Dairy,Britannia,Loose_Poly,500.0,548.3905481253424,50.0
FOOD-6161,Dairy,Amul,Packet,100.0,367.6592325311521,
FOOD-6305,Vegetables,Britannia,Bottle,100.0,107.64644824780189,150.0
FOOD-7541,Vegetables,Fortune,Loose_Poly,1000.0,521.7274766220057,150.0
FOOD-5729,Dairy,Fortune,Bottle,100.0,450.1262996740941,50.0
FOOD-8330,Bakery,Fortune,Bottle,500.0,311.20760965970317,
FOOD-6334,Vegetables,Britannia,Packet,250.0,270.7370329295507,50.0
FOOD-9924,Dairy,Catch_Spices,Bottle,250.0,154.69078400861218,
FOOD-5330,Bakery,Britannia,Packet,250.0,125.57657247685094,150.0
FOOD-9010,Dairy,Catch_Spices,Bottle,1000.0,277.6296386302725,50.0
FOOD-7801,Vegetables,Britannia,Box,100.0,42.88858804172966,50.0
FOOD-5846,Dairy,Britannia,Bottle,500.0,354.9356561130328,150.0
FOOD-7731,Vegetables,Amul,Packet,1000.0,485.24340413509935,50.0
FOOD-8241,Snacks,Britannia,Loose_Poly,1000.0,753.9068774813836,350.0
FOOD-1953,Vegetables,Amul,Bottle,250.0,504.40423318941225,50.0
FOOD-3539,Bakery,Catch_Spices,Loose_Poly,250.0,503.0200770161608,50.0
FOOD-8056,Vegetables,Britannia,Bottle,5000.0,305.78769642684847,150.0
FOOD-2542,Dairy,Catch_Spices,Packet,250.0,115.3205534620302,
FOOD-6293,Dairy,Amul,Bottle,250.0,363.08074607211535,
FOOD-2191,Vegetables,Amul,Bottle,250.0,482.954292063336,150.0
FOOD-7313,Dairy,Catch_Spices,Packet,,581.9865413580852,50.0
FOOD-7938,Vegetables,Amul,Bottle,250.0,662.6085513773903,50.0
FOOD-3681,Vegetables,Britannia,Bottle,500.0,212.18319273381599,150.0
FOOD-2540,Dairy,Catch_Spices,Bottle,500.0,200.5638594300311,150.0
FOOD-7172,Vegetables,Britannia,Packet,,456.5868918525693,150.0
FOOD-6541,Bakery,Amul,Bottle,1000.0,457.1519946761992,150.0
FOOD-2365,Dairy,Catch_Spices,Packet,250.0,182.17875939519172,
FOOD-9691,Dairy,Amul,Bottle,250.0,474.10549517750576,150.0
FOOD-9702,Vegetables,Catch_Spices,Packet,5000.0,283.24429147977196,350.0
FOOD-8494,Dairy,Amul,Packet,100.0,515.05878591412,50.0
FOOD-5312,Bakery,Britannia,Packet,500.0,239.9253238010393,150.0
FOOD-2324,Vegetables,Amul,Packet,250.0,477.9105157365454,50.0
FOOD-4141,Bakery,Fortune,Bottle,500.0,616.9649325771692,
FOOD-8419,Vegetables,Amul,Loose_Poly,250.0,784.3254328045309,
FOOD-4486,Bakery,Fortune,Bottle,100.0,729.7437646126882,50.0
FOOD-2810,Vegetables,Britannia,Bottle,250.0,407.7956103886873,50.0
FOOD-7588,Bakery,Amul,Loose_Poly,250.0,395.79577582091827,50.0
FOOD-3923,Dairy,Fortune,Loose_Poly,100.0,355.7830046892415,350.0
FOOD-6301,Vegetables,Britannia,Box,1000.0,31.922972411024364,
FOOD-5186,Vegetables,Amul,Packet,250.0,141.10405301414673,50.0
FOOD-9905,Dairy,Amul,Bottle,1000.0,56.75937976020407,50.0
FOOD-6977,Snacks,Britannia,Box,250.0,560.1205169725034,350.0
FOOD-5268,Vegetables,Amul,Box,250.0,336.4553736723508,50.0
FOOD-5748,Vegetables,Amul,Bottle,99999.0,60.37820367167356,150.0
FOOD-5849,Dairy,Amul,Packet,5000.0,555.5543113465574,150.0
FOOD-4709,Dairy,Britannia,Loose_Poly,100.0,519.1043316340756,50.0
FOOD-7619,Dairy,Britannia,Bottle,1000.0,578.7706362454927,
FOOD-9647,Bakery,Amul,Packet,250.0,483.86895303163965,
FOOD-4072,Vegetables,Catch_Spices,Packet,100.0,137.61625235835442,
FOOD-7530,Snacks,Catch_Spices,Bottle,250.0,58.49991521631336,
FOOD-1504,Dairy,Amul,Packet,5000.0,655.5413664793595,50.0
FOOD-2214,Vegetables,Amul,Packet,5000.0,180.48910918303417,150.0
FOOD-2531,Bakery,Catch_Spices,Loose_Poly,100.0,438.5980999746045,
FOOD-8576,Dairy,Britannia,Packet,500.0,393.32144163842787,
FOOD-1823,Vegetables,Amul,Bottle,1000.0,737.6315069448463,150.0
FOOD-1928,Dairy,Britannia,Box,250.0,446.4274110748957,
FOOD-6029,Vegetables,Fortune,Bottle,500.0,468.21333945584905,
FOOD-1133,Dairy,Amul,Packet,250.0,262.4089766354921,350.0
FOOD-3105,Bakery,Fortune,Bottle,100.0,767.3688143972423,
FOOD-4627,Vegetables,Fortune,Packet,500.0,493.7753144339954,50.0
FOOD-7316,Dairy,Britannia,Packet,100.0,13.93450303709388,
FOOD-2852,Bakery,Catch_Spices,Bottle,250.0,449.304988350621,150.0
FOOD-5910,Snacks,Amul,Loose_Poly,100.0,297.45365676110896,50.0
FOOD-5175,Dairy,Britannia,Box,500.0,35.36864139607745,
FOOD-6348,Dairy,Britannia,Packet,250.0,350.9243305505967,150.0
FOOD-7190,Dairy,Britannia,Bottle,250.0,621.1175258191175,
FOOD-2256,Snacks,Amul,Packet,500.0,407.9936717855263,50.0
FOOD-4376,Bakery,Amul,Bottle,100.0,515.1726780505958,150.0
FOOD-6645,Vegetables,Amul,Packet,1000.0,515.3957579190504,
FOOD-4486,Dairy,Amul,Box,250.0,540.1052489619073,50.0
FOOD-4584,Dairy,Amul,Packet,250.0,316.20099370917455,50.0
FOOD-9053,Bakery,Fortune,Packet,100.0,302.30382285490754,350.0
FOOD-4330,Dairy,Amul,Bottle,100.0,13.621779762767453,700.0
FOOD-3703,Bakery,Britannia,Packet,1000.0,131.83574381784766,150.0
FOOD-9662,Snacks,Amul,Box,250.0,761.1400680974258,150.0
FOOD-9120,Vegetables,Amul,Loose_Poly,500.0,675.5092054726857,150.0
FOOD-8114,Vegetables,Amul,Packet,100.0,227.33566553802336,150.0
FOOD-2353,Dairy,Amul,Packet,500.0,326.94163965136875,50.0
FOOD-6063,Vegetables,Britannia,Loose_Poly,1000.0,752.53784547386,150.0
FOOD-9549,Vegetables,Amul,Box,100.0,207.85113884732598,150.0
FOOD-8575,Vegetables,Catch_Spices,Loose_Poly,250.0,430.7010457382546,350.0
FOOD-1667,Bakery,Catch_Spices,Packet,1000.0,27.443029403769604,
FOOD-5468,Bakery,Britannia,Packet,500.0,499.5905207187172,
FOOD-7819,Dairy,Fortune,Packet,100.0,744.758142557772,350.0
FOOD-4719,Dairy,Amul,Packet,250.0,708.9472740236175,50.0
FOOD-3745,Vegetables,Britannia,Box,100.0,406.55568429575123,700.0
FOOD-8483,Bakery,Fortune,Packet,1000.0,523.217158098961,150.0
FOOD-1539,Bakery,Amul,Bottle,500.0,460.1405732704955,150.0
FOOD-5964,Dairy,Amul,Packet,5000.0,62.909652881798664,50.0
FOOD-5835,Vegetables,Amul,Box,,135.39155463262924,50.0
FOOD-4775,Vegetables,Britannia,Packet,250.0,771.4156786681102,50.0
FOOD-7042,Vegetables,Britannia,Packet,100.0,212.21527052862186,150.0
FOOD-8102,Dairy,Amul,Bottle,250.0,313.7148807161555,150.0
FOOD-8312,Bakery,Britannia,Packet,100.0,412.0660032840607,50.0
FOOD-6320,Bakery,Britannia,Bottle,250.0,783.5143822207398,150.0
FOOD-7132,Dairy,Fortune,Bottle,1000.0,555.0948699215235,150.0
FOOD-8891,Bakery,Amul,Box,100.0,507.38281320698854,350.0
FOOD-3779,Snacks,Fortune,Bottle,250.0,424.27597822827886,50.0
FOOD-1924,Vegetables,Britannia,Bottle,1000.0,563.5327875297002,
FOOD-2581,Dairy,Fortune,Loose_Poly,99999.0,534.5725535173939,50.0
FOOD-8714,Snacks,Fortune,Loose_Poly,100.0,723.2443048861759,50.0
FOOD-4324,Vegetables,Britannia,Bottle,1000.0,438.0498912380519,350.0
FOOD-6713,Snacks,Amul,Bottle,100.0,342.98704467048697,
FOOD-8026,Snacks,Britannia,Bottle,250.0,647.6580021704583,350.0
FOOD-1255,Bakery,Catch_Spices,Packet,1000.0,641.8288344025865,350.0
FOOD-5804,Bakery,Britannia,Loose_Poly,500.0,144.1707860295491,
FOOD-2838,Bakery,Amul,Box,1000.0,197.06567830659998,150.0
FOOD-1009,Bakery,Amul,Packet,1000.0,767.3242264267675,50.0
FOOD-3871,Vegetables,Catch_Spices,Packet,100.0,360.846535322084,150.0
FOOD-9989,Vegetables,Amul,Packet,250.0,420.5319502596398,
FOOD-8409,Vegetables,Amul,Packet,250.0,255.02649841804973,350.0
FOOD-8418,Bakery,Amul,Packet,250.0,390.04610808890925,150.0
FOOD-6124,Vegetables,Catch_Spices,Bottle,100.0,597.2517196845681,150.0
FOOD-2015,Vegetables,Amul,Packet,250.0,391.05262699630345,150.0
FOOD-3193,Vegetables,Britannia,Bottle,1000.0,258.67989716734553,50.0
FOOD-9415,Bakery,Britannia,Packet,1000.0,85.84079347155746,
FOOD-8449,Snacks,Amul,Packet,500.0,743.3266012246969,
FOOD-5158,Snacks,Catch_Spices,Bottle,250.0,698.6096800134975,50.0
FOOD-4925,Dairy,Britannia,Box,500.0,635.1783052462805,150.0
FOOD-7970,Bakery,Britannia,Bottle,500.0,558.3160614356264,
FOOD-7938,Bakery,Catch_Spices,Bottle,-200.0,0.0,700.0
FOOD-5784,Dairy,Catch_Spices,Bottle,100.0,718.9434610367358,150.0
FOOD-5000,Dairy,Britannia,Packet,250.0,635.4441951096694,50.0
FOOD-2633,Vegetables,Amul,Packet,1000.0,654.6485650413255,50.0
FOOD-8266,Snacks,Fortune,Packet,1000.0,254.54487366957852,350.0
FOOD-9702,Dairy,Britannia,Bottle,250.0,344.53203598789463,
FOOD-1384,Dairy,Catch_Spices,Bottle,100.0,568.3737886573742,50.0
FOOD-1404,Bakery,Catch_Spices,Bottle,1000.0,303.1392195341255,
FOOD-9175,Vegetables,Amul,Packet,250.0,400.23997608762994,350.0
FOOD-3000,Vegetables,Catch_Spices,Box,500.0,520.7452444870476,150.0
FOOD-6989,Dairy,Amul,Packet,250.0,355.82913725158204,50.0
FOOD-2460,Vegetables,Britannia,Packet,100.0,636.501289658683,50.0
FOOD-8190,Bakery,Amul,Packet,,101.86028271876681,50.0
FOOD-8140,Dairy,Catch_Spices,Bottle,250.0,577.2646427277937,
FOOD-4636,Dairy,Britannia,Packet,100.0,124.71594788290957,150.0
FOOD-5809,Dairy,Britannia,Bottle,100.0,750.8933273935355,50.0
FOOD-5178,Dairy,Catch_Spices,Box,250.0,258.08976774901737,150.0
FOOD-8245,Dairy,Britannia,Packet,250.0,638.3915652211822,
FOOD-7600,Bakery,Britannia,Bottle,100.0,421.9194127058541,50.0
FOOD-6997,Bakery,Catch_Spices,Packet,100.0,81.95878260442056,
FOOD-3048,Bakery,Fortune,Packet,1000.0,470.2436149689687,150.0
FOOD-5780,Bakery,Catch_Spices,Packet,100.0,730.6204121372302,150.0
FOOD-1716,Vegetables,Catch_Spices,Loose_Poly,250.0,134.2151795059441,
FOOD-8939,Dairy,Amul,Bottle,250.0,263.832489995057,
FOOD-6565,Snacks,Britannia,Box,1000.0,356.93535005661477,150.0
FOOD-5544,Dairy,Amul,Packet,250.0,227.29192003911643,
FOOD-5976,Vegetables,Britannia,Box,100.0,755.5857850417252,50.0
FOOD-4419,Dairy,Amul,Box,,308.22520919868776,50.0
FOOD-8239,Vegetables,Fortune,Box,500.0,529.8690262036862,
FOOD-1249,Vegetables,Amul,Loose_Poly,500.0,186.89424385235208,50.0
FOOD-9865,Snacks,Amul,Packet,250.0,183.5676906105021,50.0
FOOD-1770,Dairy,Amul,Bottle,100.0,148.92097512711192,50.0
FOOD-5363,Vegetables,Amul,Bottle,250.0,353.50168818611144,50.0
FOOD-2077,Snacks,Britannia,Bottle,250.0,430.95797980914267,150.0
FOOD-9427,Snacks,Amul,Box,500.0,18.4910509437496,
FOOD-9580,Dairy,Amul,Packet,100.0,668.0095078143605,50.0
FOOD-8901,Vegetables,Amul,Packet,250.0,415.0755750995681,50.0
FOOD-5858,Bakery,Fortune,Packet,100.0,134.1958394989813,150.0
FOOD-7544,Bakery,Fortune,Box,500.0,63.161716877361116,
FOOD-5719,Bakery,Amul,Loose_Poly,500.0,59.92744473216915,150.0
FOOD-3814,Bakery,Fortune,Bottle,1000.0,213.53835461823792,150.0
FOOD-4374,Bakery,Britannia,Bottle,250.0,404.4407968970733,150.0
FOOD-2252,Vegetables,Amul,Bottle,250.0,689.5892334423687,50.0
FOOD-7996,Bakery,Britannia,Bottle,100.0,723.3426872438138,50.0
FOOD-5673,Vegetables,Amul,Packet,100.0,667.539056783729,150.0
FOOD-5530,Bakery,Fortune,Bottle,,269.5651398153717,50.0
FOOD-7881,Dairy,Amul,Bottle,100.0,252.18062384781848,150.0
FOOD-7949,Vegetables,Catch_Spices,Bottle,100.0,790.0920926724482,
FOOD-7241,Dairy,Amul,Packet,5000.0,548.2116976900925,50.0
FOOD-9017,Vegetables,Britannia,Box,500.0,250.912033593458,150.0
FOOD-7941,Vegetables,Catch_Spices,Box,100.0,269.9733203365947,150.0
FOOD-8002,Dairy,Amul,Bottle,100.0,353.3691070554506,150.0
FOOD-2331,Vegetables,Britannia,Box,250.0,501.2272912816216,150.0
FOOD-5261,Bakery,Amul,Bottle,250.0,719.4035363776263,700.0
FOOD-8648,Vegetables,Britannia,Bottle,100.0,166.6626245601633,
FOOD-6115,Bakery,Amul,Packet,250.0,76.67868417072545,
FOOD-5637,Bakery,Amul,Box,1000.0,330.54417792384373,
FOOD-5854,Bakery,Britannia,Bottle,250.0,203.9098312623555,700.0
FOOD-4177,Dairy,Britannia,Bottle,250.0,465.06581201689164,50.0
FOOD-8730,Snacks,Britannia,Bottle,1000.0,562.3797213464629,150.0
FOOD-3180,Vegetables,Amul,Box,,255.48140343676963,
FOOD-5892,Vegetables,Amul,Box,100.0,551.506518200971,50.0
FOOD-8043,Dairy,Britannia,Bottle,250.0,281.0863313376672,150.0
FOOD-1137,Vegetables,Britannia,Box,500.0,511.62483033634703,50.0
FOOD-7327,Snacks,Amul,Bottle,250.0,510.1180373304459,
FOOD-4472,Vegetables,Amul,Loose_Poly,100.0,229.74616570309857,50.0
FOOD-6449,Bakery,Amul,Box,1000.0,512.2209738510608,
FOOD-3832,Bakery,Amul,Packet,250.0,310.9545256216881,50.0
FOOD-4579,Vegetables,Amul,Box,500.0,275.79940604492555,
FOOD-6971,Dairy,Amul,Bottle,1000.0,238.53732018252919,150.0
FOOD-5164,Vegetables,Britannia,Loose_Poly,250.0,283.05975550608827,
FOOD-8941,Dairy,Britannia,Box,1000.0,631.5284647283069,50.0
FOOD-6569,Vegetables,Amul,Packet,500.0,203.6912631962886,
FOOD-5300,Snacks,Amul,Packet,1000.0,548.7700500655847,50.0
FOOD-7269,Snacks,Amul,Bottle,100.0,721.4902621349111,50.0
FOOD-4818,Vegetables,Britannia,Box,1000.0,286.8388634173041,150.0
FOOD-2906,Vegetables,Catch_Spices,Box,100.0,33.31453095097132,150.0
FOOD-7254,Bakery,Britannia,Packet,500.0,29.438763008742182,350.0
FOOD-1760,Vegetables,Fortune,Bottle,250.0,120.20728179674042,350.0
FOOD-8830,Bakery,Fortune,Bottle,100.0,96.93542604794581,150.0
FOOD-8350,Dairy,Amul,Packet,100.0,600.9873473984322,150.0
FOOD-7238,Dairy,Amul,Packet,250.0,242.93206635682438,150.0
FOOD-7090,Bakery,Britannia,Packet,250.0,525.4827211445406,150.0
FOOD-7031,Dairy,Amul,Packet,100.0,43.53979422303732,150.0
FOOD-8687,Snacks,Britannia,Packet,100.0,243.63481810173263,50.0
FOOD-9472,Snacks,Fortune,Packet,250.0,194.97552539505156,50.0
FOOD-2887,Vegetables,Fortune,Box,250.0,228.73560317836663,50.0
FOOD-4266,Vegetables,Amul,Packet,250.0,160.66703761570156,150.0
FOOD-1666,Snacks,Britannia,Packet,1000.0,498.1536566708326,50.0
FOOD-5188,Snacks,Britannia,Packet,500.0,533.5115670287668,
FOOD-1671,Vegetables,Fortune,Bottle,,127.28773748177564,50.0
FOOD-7777,Bakery,Fortune,Bottle,250.0,595.5053278456586,350.0
FOOD-8570,Dairy,Catch_Spices,Packet,500.0,207.53592624431687,
FOOD-8956,Vegetables,Amul,Bottle,100.0,233.50877697465668,150.0
FOOD-6124,Bakery,Britannia,Box,250.0,664.7585876864617,700.0
FOOD-6585,Vegetables,Amul,Packet,250.0,721.9210730642417,50.0
FOOD-5777,Snacks,Amul,Bottle,5000.0,661.5574876400544,150.0
FOOD-4900,Vegetables,Catch_Spices,Bottle,250.0,126.73262807723401,150.0
FOOD-7677,Dairy,Catch_Spices,Packet,500.0,799.4214317262506,50.0
FOOD-7981,Vegetables,Amul,Box,250.0,541.002777678071,
FOOD-7376,Dairy,Amul,Box,500.0,413.4282110171562,
FOOD-1523,Bakery,Amul,Bottle,250.0,764.3247121252141,50.0
FOOD-3393,Vegetables,Fortune,Packet,250.0,655.7305123870088,350.0
FOOD-3593,Dairy,Amul,Loose_Poly,250.0,556.477001306702,50.0
FOOD-8240,Dairy,Amul,Bottle,1000.0,672.3338263008852,350.0
FOOD-7937,Vegetables,Amul,Packet,100.0,314.5186007895617,
FOOD-7190,Bakery,Britannia,Bottle,100.0,550.7063718977687,350.0
FOOD-6240,Vegetables,Catch_Spices,Bottle,500.0,160.55821479651675,50.0
FOOD-7493,Dairy,Amul,Box,250.0,790.5205018610106,150.0
FOOD-3878,Dairy,Britannia,Packet,100.0,475.29554307378874,
FOOD-5143,Dairy,Amul,Packet,100.0,653.2474254738929,50.0
FOOD-4644,Vegetables,Britannia,Bottle,250.0,331.79850561951685,
FOOD-5432,Dairy,Britannia,Loose_Poly,250.0,609.2851672273928,
FOOD-2276,Dairy,Amul,Packet,1000.0,316.0340705807948,
FOOD-6811,Bakery,Amul,Box,,476.10401869886044,50.0
FOOD-1302,Bakery,Fortune,Bottle,1000.0,624.7265043921866,50.0
FOOD-1638,Dairy,Amul,Box,250.0,102.01439150402847,150.0
FOOD-1055,Vegetables,Britannia,Bottle,100.0,291.86082258202214,150.0
FOOD-9717,Vegetables,Amul,Packet,250.0,440.50018969111653,150.0
FOOD-9150,Vegetables,Amul,Bottle,500.0,273.8581878096537,150.0
FOOD-3125,Vegetables,Britannia,Loose_Poly,,254.24211545697042,150.0
FOOD-1364,Dairy,Fortune,Packet,500.0,232.51463077034262,50.0
FOOD-7809,Vegetables,Britannia,Bottle,500.0,189.9555392293956,50.0
