Flight_ID,Airline_Name,Destinations_Hub,Delay_Minutes
FLI-8244,Air India,Mumbai_BOM,26
FLI-4617,Air India,Mumbai_BOM,12
FLI-5689,Vistara,Bengaluru_BLR,26
FLI-5019,Akasa Air,Bengaluru_BLR,12
FLI-7499,Vistara,delhi_DEL,12
FLI-7300,Air India,Mumbai_BOM,12
FLI-7631,Indigo,Bengaluru_BLR,12
FLI-2815,Akasa Air,Kolkata_CCU,26
FLI-8499,Air India,Bengaluru_BLR,26
FLI-2560,Indigo,Mumbai_BOM,12
FLI-5858,Air India,Bengaluru_BLR,12
FLI-8280,Vistara,delhi_DEL,26
FLI-4750,Vistara,delhi_DEL,12
FLI-2611,Air India,Mumbai_BOM,12
FLI-4628,Air India,Mumbai_BOM,26
FLI-7642,Indigo,delhi_DEL,12
FLI-1268,Indigo,Bengaluru_BLR,12
FLI-9592,Akasa Air,delhi_DEL,26
FLI-8793,Air India,Bengaluru_BLR,26
FLI-8176,Indigo,Mumbai_BOM,12
FLI-1770,Akasa Air,Mumbai_BOM,26
FLI-7585,Vistara,delhi_DEL,12
FLI-7992,Air India,Bengaluru_BLR,12
FLI-7547,Vistara,Mumbai_BOM,26
FLI-7667,Indigo,Mumbai_BOM,12
FLI-1371,Akasa Air,delhi_DEL,12
FLI-3894,Vistara,Bengaluru_BLR,12
FLI-5357,Air India,Mumbai_BOM,12
FLI-9090,Indigo,Kolkata_CCU,12
FLI-9840,Indigo,delhi_DEL,12
FLI-4248,Air India,delhi_DEL,12
FLI-1790,Indigo,Bengaluru_BLR,12
FLI-3713,Indigo,Kolkata_CCU,12
FLI-5772,Indigo,Kolkata_CCU,12
FLI-6805,Vistara,delhi_DEL,12
FLI-4964,Indigo,Mumbai_BOM,12
FLI-4002,Indigo,delhi_DEL,12
FLI-4052,Akasa Air,delhi_DEL,12
FLI-9630,Indigo,Mumbai_BOM,12
FLI-1805,Indigo,Kolkata_CCU,12
FLI-4424,Indigo,delhi_DEL,26
FLI-6458,Indigo,Kolkata_CCU,26
FLI-2134,Indigo,Mumbai_BOM,12
FLI-1093,Indigo,delhi_DEL,12
FLI-9177,Akasa Air,delhi_DEL,12
FLI-9000,Vistara,Bengaluru_BLR,12
FLI-5790,Indigo,Bengaluru_BLR,26
FLI-9618,Vistara,Mumbai_BOM,26
FLI-1785,Vistara,Kolkata_CCU,12
FLI-6607,Vistara,delhi_DEL,12
FLI-4896,Indigo,Kolkata_CCU,12
FLI-9987,Indigo,Bengaluru_BLR,26
FLI-7021,Indigo,Mumbai_BOM,26
FLI-8700,Vistara,Mumbai_BOM,12
FLI-5389,Vistara,Kolkata_CCU,12
FLI-4267,Indigo,delhi_DEL,12
FLI-5740,Vistara,delhi_DEL,12
FLI-3307,Indigo,delhi_DEL,12
FLI-7831,Indigo,Mumbai_BOM,12
FLI-1442,Akasa Air,Bengaluru_BLR,12
FLI-1540,Vistara,Kolkata_CCU,12
FLI-8198,Akasa Air,delhi_DEL,12
FLI-7974,Air India,Bengaluru_BLR,12
FLI-3566,Indigo,Kolkata_CCU,12
FLI-1837,Indigo,delhi_DEL,12
FLI-8754,Indigo,Mumbai_BOM,12
FLI-4061,Vistara,Kolkata_CCU,26
FLI-8916,Akasa Air,Mumbai_BOM,12
FLI-9784,Indigo,delhi_DEL,12
FLI-2012,Indigo,delhi_DEL,26
FLI-1252,Indigo,Mumbai_BOM,12
FLI-1320,Air India,Mumbai_BOM,26
FLI-8952,Indigo,delhi_DEL,12
FLI-6880,Vistara,delhi_DEL,26
FLI-4679,Air India,delhi_DEL,12
FLI-2353,Indigo,Mumbai_BOM,26
FLI-3174,Air India,Mumbai_BOM,12
FLI-9468,Indigo,Bengaluru_BLR,12
FLI-5041,Indigo,Mumbai_BOM,12
FLI-5084,Indigo,delhi_DEL,12
FLI-1053,Indigo,Bengaluru_BLR,26
FLI-4499,Indigo,Bengaluru_BLR,12
FLI-5976,Indigo,delhi_DEL,12
FLI-5487,Air India,Mumbai_BOM,26
FLI-9648,Indigo,Bengaluru_BLR,12
FLI-6104,Air India,Kolkata_CCU,12
FLI-5022,Indigo,delhi_DEL,12
FLI-4444,Indigo,Bengaluru_BLR,12
FLI-9356,Air India,delhi_DEL,26
FLI-2586,Vistara,Bengaluru_BLR,-5
FLI-2559,Vistara,delhi_DEL,12
FLI-4931,Indigo,delhi_DEL,26
FLI-6119,Indigo,delhi_DEL,12
FLI-3989,Air India,Bengaluru_BLR,12
FLI-5376,Indigo,Mumbai_BOM,26
FLI-7060,Vistara,Mumbai_BOM,26
FLI-2090,Vistara,Mumbai_BOM,12
FLI-3996,Air India,delhi_DEL,12
FLI-8110,Indigo,delhi_DEL,12
FLI-9954,Vistara,Kolkata_CCU,12
FLI-4533,Indigo,Mumbai_BOM,-5
FLI-6308,Indigo,Bengaluru_BLR,12
FLI-4560,Indigo,delhi_DEL,12
FLI-6510,Indigo,Mumbai_BOM,12
FLI-8162,Air India,Mumbai_BOM,26
FLI-4826,Indigo,Mumbai_BOM,-5
FLI-3277,Air India,Kolkata_CCU,26
FLI-5743,Akasa Air,delhi_DEL,26
FLI-7914,Indigo,Kolkata_CCU,12
FLI-9293,Indigo,Bengaluru_BLR,12
FLI-7384,Indigo,Bengaluru_BLR,12
FLI-9623,Indigo,Bengaluru_BLR,26
FLI-6601,Vistara,Mumbai_BOM,12
FLI-1030,Indigo,delhi_DEL,12
FLI-3322,Indigo,Bengaluru_BLR,12
FLI-8880,Indigo,Bengaluru_BLR,12
FLI-2426,Akasa Air,Mumbai_BOM,12
FLI-8135,Indigo,Kolkata_CCU,12
FLI-7928,Indigo,Bengaluru_BLR,12
FLI-9395,Vistara,Bengaluru_BLR,12
FLI-4617,Indigo,Kolkata_CCU,26
FLI-4523,Indigo,Kolkata_CCU,26
FLI-7040,Air India,delhi_DEL,12
FLI-4655,Indigo,Kolkata_CCU,12
FLI-1300,Indigo,Mumbai_BOM,12
FLI-7047,Indigo,Kolkata_CCU,12
FLI-9288,Akasa Air,delhi_DEL,12
FLI-2344,Vistara,Mumbai_BOM,12
FLI-7548,Akasa Air,Mumbai_BOM,26
FLI-9646,Akasa Air,Mumbai_BOM,26
FLI-6667,Indigo,Bengaluru_BLR,26
FLI-4355,Indigo,Kolkata_CCU,12
FLI-5820,Air India,delhi_DEL,12
FLI-8061,Indigo,Mumbai_BOM,12
FLI-6478,Air India,Mumbai_BOM,12
FLI-5023,Indigo,Bengaluru_BLR,12
FLI-1106,Indigo,Mumbai_BOM,26
FLI-2951,Indigo,Mumbai_BOM,12
FLI-6555,Indigo,Kolkata_CCU,12
FLI-5035,Indigo,Kolkata_CCU,26
FLI-8160,Indigo,Mumbai_BOM,12
FLI-2973,Indigo,Mumbai_BOM,12
FLI-7111,Indigo,delhi_DEL,12
FLI-9192,Vistara,Mumbai_BOM,26
FLI-1017,Indigo,Mumbai_BOM,12
FLI-6688,Indigo,Mumbai_BOM,26
FLI-6983,Indigo,delhi_DEL,12
FLI-7728,Air India,Bengaluru_BLR,12
FLI-9121,Air India,Kolkata_CCU,12
FLI-6000,Indigo,Mumbai_BOM,12
FLI-6216,Indigo,Bengaluru_BLR,12
FLI-9117,Indigo,delhi_DEL,26
FLI-3878,Vistara,delhi_DEL,26
FLI-6844,Indigo,Bengaluru_BLR,12
FLI-1071,Air India,Mumbai_BOM,12
FLI-5085,Air India,delhi_DEL,12
FLI-7177,Indigo,delhi_DEL,12
FLI-6972,Vistara,delhi_DEL,12
FLI-4253,Air India,Mumbai_BOM,12
FLI-8224,Indigo,Bengaluru_BLR,12
FLI-1064,Air India,Bengaluru_BLR,12
FLI-5482,Indigo,Kolkata_CCU,26
FLI-5529,Indigo,Mumbai_BOM,12
FLI-3131,Indigo,delhi_DEL,12
FLI-5552,Air India,Mumbai_BOM,12
FLI-2585,Air India,Kolkata_CCU,12
FLI-8679,Vistara,Mumbai_BOM,12
FLI-2628,Indigo,Mumbai_BOM,-5
FLI-3999,Akasa Air,delhi_DEL,-5
FLI-1090,Air India,Kolkata_CCU,12
FLI-9330,Indigo,Bengaluru_BLR,12
FLI-8044,Indigo,Mumbai_BOM,12
FLI-1811,Indigo,delhi_DEL,26
FLI-8390,Akasa Air,Bengaluru_BLR,26
FLI-1727,Akasa Air,Kolkata_CCU,12
FLI-9556,Vistara,delhi_DEL,12
FLI-5142,Akasa Air,delhi_DEL,12
FLI-3155,Indigo,Kolkata_CCU,12
FLI-1392,Air India,Kolkata_CCU,26
FLI-3192,Indigo,Kolkata_CCU,26
FLI-5379,Indigo,Bengaluru_BLR,-5
FLI-6886,Indigo,Mumbai_BOM,12
FLI-7670,Indigo,delhi_DEL,12
FLI-2087,Indigo,Mumbai_BOM,12
FLI-6187,Indigo,Mumbai_BOM,12
FLI-7381,Air India,Kolkata_CCU,12
FLI-1050,Air India,delhi_DEL,12
FLI-1350,Air India,Bengaluru_BLR,26
FLI-8148,Air India,delhi_DEL,12
FLI-1973,Indigo,Mumbai_BOM,12
FLI-9873,Vistara,Bengaluru_BLR,26
FLI-1415,Vistara,delhi_DEL,12
FLI-2701,Air India,Bengaluru_BLR,12
FLI-8565,Indigo,delhi_DEL,12
FLI-7497,Akasa Air,Mumbai_BOM,12
FLI-3493,Indigo,Mumbai_BOM,12
FLI-2952,Akasa Air,delhi_DEL,12
FLI-7419,Air India,Bengaluru_BLR,12
FLI-7706,Indigo,Mumbai_BOM,12
FLI-6944,Indigo,delhi_DEL,12
FLI-8876,Indigo,delhi_DEL,26
FLI-3063,Vistara,Mumbai_BOM,26
FLI-3408,Indigo,delhi_DEL,26
FLI-4639,Vistara,delhi_DEL,12
FLI-7906,Indigo,delhi_DEL,12
FLI-6433,Air India,Bengaluru_BLR,26
FLI-2588,Indigo,Bengaluru_BLR,26
FLI-1529,Akasa Air,Kolkata_CCU,12
FLI-4767,Vistara,Mumbai_BOM,12
FLI-2059,Indigo,Bengaluru_BLR,12
FLI-6095,Vistara,Mumbai_BOM,26
FLI-6559,Vistara,Bengaluru_BLR,26
FLI-4561,Indigo,Bengaluru_BLR,12
FLI-3203,Indigo,Mumbai_BOM,12
FLI-2025,Indigo,delhi_DEL,12
FLI-2082,Indigo,Mumbai_BOM,12
FLI-3808,Indigo,Bengaluru_BLR,12
FLI-3996,Air India,Kolkata_CCU,26
FLI-6538,Vistara,Mumbai_BOM,-5
FLI-1230,Air India,Bengaluru_BLR,26
FLI-1831,Air India,delhi_DEL,26
FLI-2577,Vistara,Bengaluru_BLR,26
FLI-7519,Air India,Mumbai_BOM,12
FLI-3552,Indigo,Bengaluru_BLR,26
FLI-7101,Indigo,Bengaluru_BLR,12
FLI-8745,Indigo,Mumbai_BOM,12
FLI-4267,Vistara,delhi_DEL,12
FLI-8812,Indigo,delhi_DEL,-5
FLI-1014,Vistara,delhi_DEL,12
FLI-1149,Indigo,delhi_DEL,12
FLI-8794,Vistara,Bengaluru_BLR,26
FLI-7990,Air India,delhi_DEL,12
FLI-2629,Akasa Air,delhi_DEL,12
FLI-1791,Vistara,Mumbai_BOM,12
FLI-2098,Vistara,Mumbai_BOM,12
FLI-4472,Indigo,delhi_DEL,12
FLI-4770,Air India,Bengaluru_BLR,26
FLI-5764,Air India,delhi_DEL,12
FLI-7872,Akasa Air,delhi_DEL,12
FLI-9218,Indigo,delhi_DEL,12
FLI-2622,Air India,delhi_DEL,26
FLI-5896,Air India,Bengaluru_BLR,12
FLI-6320,Indigo,Kolkata_CCU,26
FLI-5494,Vistara,Bengaluru_BLR,12
FLI-7744,Indigo,Kolkata_CCU,26
FLI-5562,Air India,delhi_DEL,12
FLI-3590,Vistara,delhi_DEL,12
FLI-4682,Air India,Mumbai_BOM,12
FLI-3983,Air India,delhi_DEL,12
FLI-9148,Indigo,Mumbai_BOM,12
FLI-9661,Akasa Air,Kolkata_CCU,12
FLI-2256,Vistara,Mumbai_BOM,26
FLI-3229,Air India,delhi_DEL,12
FLI-3106,Akasa Air,Bengaluru_BLR,12
FLI-1399,Indigo,delhi_DEL,12
FLI-6852,Akasa Air,Kolkata_CCU,12
FLI-3578,Indigo,delhi_DEL,12
FLI-2521,Indigo,Kolkata_CCU,26
FLI-9289,Vistara,Mumbai_BOM,12
FLI-4014,Indigo,delhi_DEL,26
FLI-3180,Indigo,Mumbai_BOM,12
FLI-7569,Indigo,Bengaluru_BLR,26
FLI-5439,Indigo,Kolkata_CCU,26
FLI-1815,Air India,delhi_DEL,26
FLI-5992,Air India,delhi_DEL,12
FLI-4463,Vistara,Bengaluru_BLR,12
FLI-9977,Air India,Mumbai_BOM,26
FLI-4331,Indigo,Bengaluru_BLR,12
FLI-1989,Indigo,delhi_DEL,-5
FLI-2847,Akasa Air,delhi_DEL,12
FLI-5866,Indigo,Bengaluru_BLR,26
FLI-7010,Indigo,delhi_DEL,12
FLI-6672,Indigo,Bengaluru_BLR,12
FLI-3445,Indigo,Bengaluru_BLR,-5
FLI-1578,Air India,Mumbai_BOM,12
FLI-4584,Akasa Air,Mumbai_BOM,12
FLI-6447,Air India,Mumbai_BOM,12
FLI-2450,Akasa Air,Kolkata_CCU,12
FLI-2775,Air India,delhi_DEL,12
FLI-7293,Akasa Air,delhi_DEL,12
FLI-7184,Air India,delhi_DEL,12
FLI-9941,Air India,Mumbai_BOM,12
FLI-4650,Air India,delhi_DEL,12
FLI-8301,Vistara,Mumbai_BOM,12
FLI-1768,Vistara,delhi_DEL,12
FLI-1630,Indigo,delhi_DEL,12
FLI-3860,Indigo,Bengaluru_BLR,12
FLI-2845,Vistara,Bengaluru_BLR,26
FLI-7135,Vistara,Mumbai_BOM,12
FLI-7683,Vistara,Mumbai_BOM,12
FLI-8662,Air India,delhi_DEL,26
FLI-3743,Indigo,Bengaluru_BLR,12
FLI-5627,Indigo,delhi_DEL,26
FLI-4162,Vistara,Bengaluru_BLR,12
FLI-2590,Indigo,delhi_DEL,12
FLI-3552,Air India,delhi_DEL,26
FLI-8311,Air India,Bengaluru_BLR,12
FLI-8025,Indigo,Bengaluru_BLR,12
FLI-9167,Indigo,Mumbai_BOM,26
FLI-8151,Indigo,Mumbai_BOM,12
FLI-5238,Air India,Mumbai_BOM,12
FLI-4398,Vistara,delhi_DEL,12
FLI-3898,Indigo,Mumbai_BOM,-5
FLI-2609,Indigo,Bengaluru_BLR,12
FLI-7938,Indigo,delhi_DEL,12
FLI-8946,Indigo,Mumbai_BOM,26
FLI-3368,Indigo,delhi_DEL,12
FLI-3035,Air India,Kolkata_CCU,12
FLI-1120,Air India,Mumbai_BOM,12
FLI-3722,Indigo,Bengaluru_BLR,-5
FLI-3970,Indigo,delhi_DEL,12
FLI-5746,Indigo,Mumbai_BOM,12
FLI-3799,Air India,Kolkata_CCU,26
FLI-4389,Air India,delhi_DEL,12
FLI-8045,Air India,Kolkata_CCU,26
FLI-2637,Indigo,delhi_DEL,26
FLI-7093,Vistara,Bengaluru_BLR,12
FLI-9522,Akasa Air,delhi_DEL,12
FLI-9598,Indigo,Mumbai_BOM,12
FLI-4545,Akasa Air,Mumbai_BOM,12
FLI-1151,Indigo,Mumbai_BOM,12
FLI-8084,Indigo,delhi_DEL,12
FLI-8180,Indigo,Bengaluru_BLR,12
FLI-2662,Vistara,Mumbai_BOM,12
FLI-3188,Air India,Mumbai_BOM,12
FLI-5137,Akasa Air,Kolkata_CCU,12
FLI-3605,Indigo,Mumbai_BOM,26
FLI-5631,Vistara,delhi_DEL,12
FLI-8010,Indigo,Mumbai_BOM,12
FLI-1584,Air India,Mumbai_BOM,12
FLI-7736,Indigo,delhi_DEL,26
FLI-5177,Air India,Kolkata_CCU,12
FLI-4697,Indigo,Kolkata_CCU,12
FLI-2527,Indigo,delhi_DEL,26
FLI-3766,Air India,Mumbai_BOM,12
FLI-9039,Air India,Mumbai_BOM,26
FLI-7893,Indigo,Mumbai_BOM,12
FLI-5623,Air India,Kolkata_CCU,26
FLI-3064,Air India,Bengaluru_BLR,12
FLI-6379,Vistara,delhi_DEL,12
FLI-6958,Indigo,delhi_DEL,26
FLI-5745,Indigo,delhi_DEL,12
FLI-3670,Indigo,delhi_DEL,26
FLI-1078,Air India,Mumbai_BOM,12
FLI-4655,Air India,Bengaluru_BLR,-5
FLI-6931,Indigo,delhi_DEL,12
FLI-8449,Vistara,Bengaluru_BLR,26
FLI-4003,Vistara,delhi_DEL,26
FLI-3134,Air India,Mumbai_BOM,26
FLI-3156,Indigo,Mumbai_BOM,12
FLI-6852,Indigo,delhi_DEL,12
FLI-2910,Air India,delhi_DEL,26
FLI-1544,Vistara,delhi_DEL,12
FLI-2470,Indigo,Mumbai_BOM,12
FLI-5607,Indigo,Mumbai_BOM,12
FLI-9153,Indigo,Mumbai_BOM,12
FLI-6977,Indigo,delhi_DEL,26
FLI-3482,Vistara,Bengaluru_BLR,12
FLI-6023,Akasa Air,Kolkata_CCU,12
FLI-5841,Air India,Bengaluru_BLR,26
FLI-1551,Air India,Bengaluru_BLR,12
FLI-5948,Air India,delhi_DEL,12
FLI-6049,Indigo,Bengaluru_BLR,26
FLI-8005,Akasa Air,Mumbai_BOM,12
FLI-6358,Indigo,Mumbai_BOM,26
FLI-1843,Air India,Mumbai_BOM,12
FLI-9614,Air India,delhi_DEL,12
FLI-3153,Air India,Mumbai_BOM,12
FLI-9018,Air India,Mumbai_BOM,12
FLI-1096,Indigo,Mumbai_BOM,-5
FLI-9730,Vistara,Kolkata_CCU,12
FLI-2529,Indigo,Kolkata_CCU,12
FLI-5757,Indigo,delhi_DEL,12
FLI-1106,Air India,delhi_DEL,26
FLI-6640,Air India,Bengaluru_BLR,12
FLI-9734,Air India,Kolkata_CCU,12
FLI-5880,Indigo,Mumbai_BOM,12
FLI-4984,Akasa Air,delhi_DEL,12
FLI-9971,Indigo,Bengaluru_BLR,12
FLI-2672,Indigo,Mumbai_BOM,12
FLI-8060,Indigo,Mumbai_BOM,12
FLI-5284,Vistara,delhi_DEL,26
FLI-7705,Indigo,Bengaluru_BLR,12
FLI-2176,Indigo,Mumbai_BOM,12
FLI-7000,Indigo,Mumbai_BOM,12
FLI-2951,Akasa Air,delhi_DEL,26
FLI-4889,Indigo,Mumbai_BOM,12
FLI-9454,Indigo,delhi_DEL,12
FLI-7220,Vistara,delhi_DEL,26
FLI-5222,Indigo,Mumbai_BOM,12
FLI-7912,Indigo,Kolkata_CCU,26
FLI-5322,Air India,Bengaluru_BLR,12
FLI-2620,Indigo,delhi_DEL,12
FLI-1909,Akasa Air,Mumbai_BOM,12
FLI-8080,Akasa Air,delhi_DEL,26
FLI-4993,Akasa Air,Kolkata_CCU,12
FLI-2569,Indigo,Bengaluru_BLR,12
FLI-8619,Vistara,delhi_DEL,26
FLI-8273,Indigo,delhi_DEL,12
FLI-1742,Indigo,Mumbai_BOM,12
FLI-1641,Air India,delhi_DEL,12
FLI-7673,Air India,delhi_DEL,12
FLI-7713,Air India,Kolkata_CCU,12
FLI-4149,Indigo,delhi_DEL,12
FLI-5189,Akasa Air,Bengaluru_BLR,12
FLI-8047,Indigo,delhi_DEL,12
FLI-7336,Indigo,delhi_DEL,12
FLI-5383,Indigo,Mumbai_BOM,12
FLI-4052,Indigo,Kolkata_CCU,12
FLI-2444,Air India,delhi_DEL,12
FLI-7472,Indigo,Mumbai_BOM,12
FLI-6068,Indigo,Mumbai_BOM,12
FLI-7387,Air India,Mumbai_BOM,12
FLI-8557,Air India,Bengaluru_BLR,12
FLI-2736,Akasa Air,delhi_DEL,26
FLI-3531,Indigo,Mumbai_BOM,12
FLI-9831,Indigo,Bengaluru_BLR,12
FLI-5362,Indigo,Mumbai_BOM,12
FLI-8701,Indigo,Bengaluru_BLR,26
FLI-6108,Indigo,Bengaluru_BLR,12
FLI-9542,Air India,delhi_DEL,26
FLI-2436,Akasa Air,Bengaluru_BLR,12
FLI-3368,Air India,Kolkata_CCU,12
FLI-7264,Indigo,Bengaluru_BLR,12
FLI-4767,Indigo,Kolkata_CCU,26
FLI-6818,Air India,Bengaluru_BLR,12
FLI-1827,Indigo,Bengaluru_BLR,12
FLI-5655,Vistara,Kolkata_CCU,12
FLI-2315,Indigo,Kolkata_CCU,12
FLI-3249,Akasa Air,delhi_DEL,12
FLI-1067,Vistara,Mumbai_BOM,12
FLI-5805,Indigo,Mumbai_BOM,26
FLI-3923,Air India,delhi_DEL,26
FLI-2675,Indigo,Bengaluru_BLR,26
FLI-3536,Vistara,delhi_DEL,26
FLI-9537,Air India,Bengaluru_BLR,12
FLI-7407,Air India,delhi_DEL,12
FLI-3830,Indigo,Mumbai_BOM,12
FLI-1686,Indigo,delhi_DEL,26
FLI-1350,Air India,Kolkata_CCU,12
FLI-7174,Indigo,Mumbai_BOM,12
FLI-4076,Indigo,Kolkata_CCU,26
FLI-1135,Air India,Bengaluru_BLR,12
FLI-3201,Vistara,Bengaluru_BLR,26
FLI-8290,Indigo,delhi_DEL,12
FLI-9062,Vistara,delhi_DEL,26
FLI-8521,Vistara,delhi_DEL,26
FLI-8733,Akasa Air,Bengaluru_BLR,26
FLI-4618,Indigo,delhi_DEL,12
FLI-3095,Vistara,Mumbai_BOM,12
FLI-6699,Indigo,delhi_DEL,-5
FLI-4752,Air India,delhi_DEL,26
FLI-1905,Air India,Bengaluru_BLR,12
FLI-7960,Vistara,Mumbai_BOM,12
FLI-2876,Vistara,Mumbai_BOM,26
FLI-7196,Indigo,Bengaluru_BLR,12
FLI-1663,Air India,Bengaluru_BLR,12
FLI-7431,Akasa Air,delhi_DEL,12
FLI-8075,Air India,Bengaluru_BLR,12
FLI-3951,Air India,Bengaluru_BLR,12
FLI-9181,Air India,Bengaluru_BLR,12
FLI-6440,Indigo,Mumbai_BOM,12
FLI-8896,Vistara,Mumbai_BOM,26
FLI-6737,Vistara,Bengaluru_BLR,12
FLI-5849,Indigo,delhi_DEL,12
FLI-7559,Air India,Kolkata_CCU,12
FLI-7500,Indigo,Bengaluru_BLR,12
FLI-4891,Air India,delhi_DEL,26
FLI-6190,Air India,Bengaluru_BLR,26
FLI-4859,Vistara,Bengaluru_BLR,12
FLI-8996,Indigo,Mumbai_BOM,26
FLI-3458,Akasa Air,delhi_DEL,12
FLI-8428,Indigo,Mumbai_BOM,26
FLI-2819,Indigo,Kolkata_CCU,12
FLI-4501,Akasa Air,Kolkata_CCU,26
FLI-1322,Akasa Air,delhi_DEL,12
FLI-2808,Indigo,Mumbai_BOM,26
FLI-4726,Vistara,Kolkata_CCU,12
FLI-1510,Vistara,delhi_DEL,12
FLI-5515,Vistara,Mumbai_BOM,12
FLI-4798,Vistara,Bengaluru_BLR,12
FLI-2647,Vistara,Kolkata_CCU,26
FLI-8734,Indigo,Mumbai_BOM,26
FLI-2816,Air India,Mumbai_BOM,12
FLI-7548,Indigo,delhi_DEL,12
FLI-8615,Indigo,Kolkata_CCU,12
FLI-6922,Indigo,delhi_DEL,12
FLI-4579,Indigo,Bengaluru_BLR,26
FLI-4739,Indigo,Bengaluru_BLR,12
FLI-5102,Indigo,Mumbai_BOM,26
FLI-6940,Air India,delhi_DEL,12
FLI-2678,Indigo,Bengaluru_BLR,12
FLI-3215,Air India,Bengaluru_BLR,12
FLI-7687,Akasa Air,Mumbai_BOM,12
FLI-4816,Air India,delhi_DEL,12
FLI-9176,Air India,delhi_DEL,12
FLI-6877,Indigo,delhi_DEL,12
FLI-9165,Indigo,delhi_DEL,12
FLI-4162,Vistara,delhi_DEL,12
FLI-8566,Indigo,Mumbai_BOM,26
FLI-9719,Indigo,Mumbai_BOM,12
FLI-6237,Indigo,Mumbai_BOM,12
FLI-5429,Indigo,delhi_DEL,12
FLI-7919,Akasa Air,Bengaluru_BLR,26
FLI-1080,Air India,delhi_DEL,12
FLI-9404,Indigo,Kolkata_CCU,12
FLI-3531,Akasa Air,Kolkata_CCU,12
FLI-4478,Indigo,Mumbai_BOM,12
FLI-6528,Indigo,Bengaluru_BLR,12
FLI-7058,Air India,delhi_DEL,12
FLI-9197,Indigo,delhi_DEL,12
FLI-5445,Air India,Kolkata_CCU,26
FLI-5749,Air India,Mumbai_BOM,12
FLI-9704,Vistara,Mumbai_BOM,-5
FLI-1317,Air India,delhi_DEL,-5
FLI-1552,Indigo,Mumbai_BOM,12
FLI-4915,Indigo,Bengaluru_BLR,26
FLI-8730,Air India,Kolkata_CCU,26
FLI-4743,Vistara,delhi_DEL,12
FLI-4646,Air India,delhi_DEL,12
FLI-1544,Air India,Kolkata_CCU,12
FLI-6522,Akasa Air,Bengaluru_BLR,12
FLI-8652,Indigo,Mumbai_BOM,26
FLI-2705,Air India,Kolkata_CCU,12
FLI-6990,Vistara,Mumbai_BOM,12
FLI-1495,Vistara,Mumbai_BOM,26
FLI-2071,Indigo,Mumbai_BOM,26
FLI-7737,Akasa Air,delhi_DEL,26
FLI-2654,Air India,Bengaluru_BLR,12
FLI-6004,Indigo,Mumbai_BOM,12
FLI-2967,Vistara,delhi_DEL,12
FLI-9429,Indigo,Mumbai_BOM,12
FLI-1421,Indigo,Mumbai_BOM,12
FLI-5580,Indigo,delhi_DEL,26
FLI-2497,Air India,Bengaluru_BLR,12
FLI-7180,Air India,Kolkata_CCU,12
FLI-1050,Indigo,Mumbai_BOM,12
FLI-9454,Indigo,Bengaluru_BLR,12
FLI-4210,Vistara,delhi_DEL,26
FLI-2781,Indigo,Mumbai_BOM,12
FLI-3280,Indigo,delhi_DEL,26
FLI-9006,Akasa Air,Kolkata_CCU,26
FLI-9373,Indigo,Kolkata_CCU,12
FLI-1628,Indigo,Mumbai_BOM,12
FLI-5815,Air India,Bengaluru_BLR,-5
FLI-1250,Akasa Air,Mumbai_BOM,12
FLI-3951,Vistara,Kolkata_CCU,26
FLI-1305,Air India,Bengaluru_BLR,26
FLI-7477,Air India,delhi_DEL,12
FLI-9662,Indigo,Mumbai_BOM,12
FLI-9565,Air India,delhi_DEL,12
FLI-7446,Indigo,Kolkata_CCU,12
FLI-1840,Air India,Bengaluru_BLR,-5
FLI-6257,Vistara,Mumbai_BOM,12
FLI-1380,Akasa Air,Mumbai_BOM,12
FLI-8689,Air India,Mumbai_BOM,26
FLI-1966,Akasa Air,Mumbai_BOM,12
FLI-2834,Indigo,Bengaluru_BLR,12
FLI-5902,Indigo,delhi_DEL,12
FLI-2623,Akasa Air,delhi_DEL,26
FLI-8304,Akasa Air,delhi_DEL,12
FLI-3285,Vistara,Bengaluru_BLR,12
FLI-9865,Vistara,Mumbai_BOM,12
FLI-6494,Indigo,Kolkata_CCU,12
FLI-5397,Vistara,delhi_DEL,26
FLI-5458,Indigo,Kolkata_CCU,12
FLI-6655,Vistara,Kolkata_CCU,12
FLI-1589,Akasa Air,Kolkata_CCU,12
FLI-6735,Indigo,Kolkata_CCU,12
FLI-5272,Indigo,Kolkata_CCU,-5
FLI-7867,Air India,delhi_DEL,12
FLI-2789,Akasa Air,delhi_DEL,12
FLI-7719,Vistara,delhi_DEL,12
FLI-3374,Indigo,delhi_DEL,12
FLI-8226,Akasa Air,delhi_DEL,12
FLI-3389,Air India,Kolkata_CCU,12
FLI-6248,Vistara,Mumbai_BOM,12
FLI-6616,Indigo,Mumbai_BOM,12
FLI-6721,Air India,delhi_DEL,12
FLI-1061,Vistara,delhi_DEL,12
FLI-7200,Akasa Air,Mumbai_BOM,26
FLI-4841,Indigo,delhi_DEL,12
FLI-2617,Air India,delhi_DEL,12
FLI-6158,Air India,delhi_DEL,12
FLI-4684,Vistara,Mumbai_BOM,26
FLI-3123,Indigo,Kolkata_CCU,12
FLI-8776,Vistara,delhi_DEL,12
FLI-7962,Akasa Air,Mumbai_BOM,12
FLI-4336,Air India,Mumbai_BOM,12
FLI-3453,Air India,delhi_DEL,12
FLI-7180,Indigo,Mumbai_BOM,12
FLI-1463,Indigo,delhi_DEL,12
