Session_ID,Device_Used,Search_Query_Raw,Time_On_Page_Sec,Purchase_Made
SESS-324222,Desktop, leather shoes ,29.781313459209645,0
SESS-474140,Mobile,summer dress,29.781313459209645,0
SESS-976045,Mobile,IPHONE 14,29.781313459209645,0
SESS-160364,Mobile, leather shoes ,29.781313459209645,0
SESS-282709,Desktop, leather shoes ,29.781313459209645,0
SESS-126211,Mobile,summer dress,29.781313459209645,0
SESS-235633,Mobile,IPHONE 14,29.781313459209645,0
SESS-919891,Mobile,summer dress,29.781313459209645,0
SESS-343519,Mobile,summer dress,29.781313459209645,0
SESS-129056,Mobile, leather shoes ,29.781313459209645,0
SESS-673369,Mobile,IPHONE 14,29.781313459209645,0
SESS-106219,Desktop,N/A,29.781313459209645,0
SESS-895449,BOT_UNKNOWN,summer dress,29.781313459209645,0
SESS-520492,Mobile,summer dress,29.781313459209645,0
SESS-405052,Desktop, leather shoes ,29.781313459209645,0
SESS-873557,Mobile,IPHONE 14,29.781313459209645,0
SESS-988824,BOT_UNKNOWN,IPHONE 14,29.781313459209645,0
SESS-369758,BOT_UNKNOWN,IPHONE 14,29.781313459209645,0
SESS-729312,Mobile, leather shoes ,40056.57333111015,0
SESS-258790,Desktop,IPHONE 14,29.781313459209645,0
SESS-285324,Desktop,IPHONE 14,29.781313459209645,0
SESS-253180,Desktop,,29.781313459209645,0
SESS-435447,Desktop,summer dress,29.781313459209645,0
SESS-371297,Mobile,summer dress,29.781313459209645,1
SESS-117598,Desktop,,29.781313459209645,0
SESS-130996,Mobile,  shoes leather  ,29.781313459209645,0
SESS-718874,Mobile,IPHONE 14,29.781313459209645,0
SESS-901696,Mobile,IPHONE 14,29.781313459209645,0
SESS-654276,Mobile,N/A,29.781313459209645,0
SESS-314875,Mobile,N/A,29.781313459209645,0
SESS-822407,Desktop,,29.781313459209645,0
SESS-782925,Mobile,N/A,29.781313459209645,0
SESS-367128,Tablet,IPHONE 14,29.781313459209645,0
SESS-820515,Mobile, leather shoes ,29.781313459209645,0
SESS-928205,Mobile, leather shoes ,29.781313459209645,0
SESS-726039,Mobile,summer dress,29.781313459209645,0
SESS-652729,Mobile,summer dress,29.781313459209645,0
SESS-372820,Mobile,  shoes leather  ,29.781313459209645,0
SESS-814575,Desktop,summer dress,29.781313459209645,0
SESS-157521,Desktop,summer dress,29.781313459209645,0
SESS-109822,Mobile,summer dress,29.781313459209645,1
SESS-827428,Mobile, leather shoes ,29.781313459209645,0
SESS-105597,Desktop,,29.781313459209645,0
SESS-707421,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-154993,Mobile,IPHONE 14,29.781313459209645,0
SESS-599275,Desktop, leather shoes ,29.781313459209645,1
SESS-160326,Desktop,IPHONE 14,29.781313459209645,0
SESS-631646,Mobile, leather shoes ,40056.57333111015,0
SESS-592835,Mobile, leather shoes ,29.781313459209645,0
SESS-372991,Tablet,IPHONE 14,29.781313459209645,0
SESS-842173,Mobile,N/A,29.781313459209645,0
SESS-119000,Mobile, leather shoes ,29.781313459209645,0
SESS-344323,Mobile,,29.781313459209645,0
SESS-923913,Desktop, leather shoes ,29.781313459209645,1
SESS-332314,Desktop,summer dress,29.781313459209645,1
SESS-905198,Mobile, leather shoes ,29.781313459209645,0
SESS-889625,Mobile,N/A,29.781313459209645,0
SESS-743853,Desktop, leather shoes ,29.781313459209645,0
SESS-938875,Mobile,  shoes leather  ,29.781313459209645,0
SESS-126696,Desktop, leather shoes ,29.781313459209645,0
SESS-181831,Desktop,summer dress,29.781313459209645,0
SESS-313087,Desktop, leather shoes ,29.781313459209645,0
SESS-931675,Tablet,IPHONE 14,29.781313459209645,1
SESS-870350,Mobile, leather shoes ,29.781313459209645,1
SESS-257233,Mobile,N/A,29.781313459209645,0
SESS-431976,Tablet,summer dress,29.781313459209645,0
SESS-982828,Mobile,summer dress,29.781313459209645,0
SESS-278553,Mobile,  shoes leather  ,29.781313459209645,0
SESS-118704,Desktop,  shoes leather  ,29.781313459209645,0
SESS-961291,Tablet,,29.781313459209645,0
SESS-269150,Desktop,IPHONE 14,29.781313459209645,0
SESS-310015,Desktop,  shoes leather  ,29.781313459209645,1
SESS-202168,Mobile, leather shoes ,29.781313459209645,0
SESS-246435,Mobile,,29.781313459209645,0
SESS-584323,Mobile, leather shoes ,29.781313459209645,0
SESS-804504,Mobile, leather shoes ,29.781313459209645,0
SESS-333039,Tablet, leather shoes ,29.781313459209645,0
SESS-785517,Desktop,IPHONE 14,29.781313459209645,0
SESS-934523,Mobile, leather shoes ,29.781313459209645,0
SESS-497824,Mobile,summer dress,29.781313459209645,0
SESS-713968,Mobile, leather shoes ,29.781313459209645,0
SESS-831334,Mobile,summer dress,29.781313459209645,0
SESS-379683,Mobile,,29.781313459209645,1
SESS-107174,BOT_UNKNOWN,N/A,29.781313459209645,0
SESS-890142,Mobile,IPHONE 14,29.781313459209645,0
SESS-904747,Mobile, leather shoes ,29.781313459209645,0
SESS-400339,Desktop,  shoes leather  ,29.781313459209645,0
SESS-708856,Mobile,N/A,29.781313459209645,0
SESS-809477,Mobile,IPHONE 14,29.781313459209645,0
SESS-884129,Desktop, leather shoes ,29.781313459209645,0
SESS-135928,Mobile, leather shoes ,29.781313459209645,0
SESS-853350,Tablet,,29.781313459209645,0
SESS-478849,Mobile,  shoes leather  ,29.781313459209645,0
SESS-843015,Desktop,summer dress,29.781313459209645,0
SESS-703844,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-741314,Mobile,IPHONE 14,29.781313459209645,0
SESS-726703,Desktop,summer dress,40056.57333111015,1
SESS-207694,Mobile, leather shoes ,29.781313459209645,1
SESS-537824,Mobile,IPHONE 14,29.781313459209645,0
SESS-756320,Desktop, leather shoes ,29.781313459209645,0
SESS-212172,Mobile,IPHONE 14,29.781313459209645,0
SESS-880014,Tablet, leather shoes ,29.781313459209645,0
SESS-681768,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-139334,BOT_UNKNOWN,IPHONE 14,29.781313459209645,0
SESS-244376,Mobile,  shoes leather  ,29.781313459209645,0
SESS-478061,Mobile, leather shoes ,29.781313459209645,1
SESS-447568,Mobile, leather shoes ,29.781313459209645,0
SESS-533458,Desktop,,29.781313459209645,1
SESS-816592,Desktop, leather shoes ,29.781313459209645,0
SESS-850006,Desktop,summer dress,29.781313459209645,1
SESS-109354,Desktop, leather shoes ,29.781313459209645,1
SESS-137071,Mobile,IPHONE 14,29.781313459209645,1
SESS-205659,Mobile,IPHONE 14,29.781313459209645,1
SESS-938726,Mobile,IPHONE 14,29.781313459209645,0
SESS-460166,Mobile, leather shoes ,29.781313459209645,1
SESS-940633,Mobile,  shoes leather  ,29.781313459209645,0
SESS-703113,Desktop,summer dress,29.781313459209645,0
SESS-268333,Mobile,summer dress,29.781313459209645,0
SESS-622041,Desktop,IPHONE 14,29.781313459209645,0
SESS-409650,Desktop,,29.781313459209645,1
SESS-979852,Desktop,summer dress,29.781313459209645,0
SESS-565164,Mobile,summer dress,29.781313459209645,0
SESS-252709,Mobile,,29.781313459209645,0
SESS-804093,Mobile,summer dress,29.781313459209645,1
SESS-929363,Desktop, leather shoes ,29.781313459209645,0
SESS-726141,Mobile,summer dress,29.781313459209645,0
SESS-700057,Desktop, leather shoes ,29.781313459209645,0
SESS-191973,Desktop,IPHONE 14,29.781313459209645,0
SESS-689345,Tablet,  shoes leather  ,29.781313459209645,0
SESS-793580,Desktop, leather shoes ,29.781313459209645,0
SESS-647188,Desktop, leather shoes ,29.781313459209645,0
SESS-769506,Tablet,IPHONE 14,29.781313459209645,0
SESS-524941,Desktop,summer dress,29.781313459209645,0
SESS-866384,Mobile, leather shoes ,29.781313459209645,1
SESS-616266,Desktop,,29.781313459209645,0
SESS-259018,Mobile,summer dress,29.781313459209645,0
SESS-113926,Mobile,summer dress,29.781313459209645,0
SESS-464708,Mobile,IPHONE 14,29.781313459209645,1
SESS-587765,Tablet,summer dress,29.781313459209645,0
SESS-765144,Tablet,IPHONE 14,29.781313459209645,0
SESS-616458,Desktop,N/A,29.781313459209645,0
SESS-583456,Mobile, leather shoes ,29.781313459209645,0
SESS-920814,Mobile, leather shoes ,29.781313459209645,0
SESS-358835,Tablet, leather shoes ,29.781313459209645,1
SESS-513919,Mobile,  shoes leather  ,29.781313459209645,1
SESS-179993,Mobile,summer dress,29.781313459209645,1
SESS-353916,Tablet,IPHONE 14,29.781313459209645,0
SESS-464988,Mobile, leather shoes ,29.781313459209645,0
SESS-515042,Desktop,summer dress,29.781313459209645,0
SESS-691747,Mobile,  shoes leather  ,29.781313459209645,0
SESS-299659,Tablet, leather shoes ,29.781313459209645,0
SESS-262478,Tablet,summer dress,29.781313459209645,1
SESS-240673,Tablet,IPHONE 14,29.781313459209645,0
SESS-167068,Desktop,IPHONE 14,29.781313459209645,0
SESS-271728,Desktop,IPHONE 14,29.781313459209645,0
SESS-152890,Desktop,,29.781313459209645,0
SESS-952257,Mobile,summer dress,29.781313459209645,0
SESS-937913,Desktop,summer dress,29.781313459209645,1
SESS-550279,Desktop,summer dress,29.781313459209645,0
SESS-467187,Desktop, leather shoes ,29.781313459209645,0
SESS-913123,Mobile,summer dress,29.781313459209645,1
SESS-764478,Desktop,IPHONE 14,29.781313459209645,0
SESS-643608,Mobile, leather shoes ,29.781313459209645,0
SESS-694555,Desktop, leather shoes ,29.781313459209645,0
SESS-379649,Desktop, leather shoes ,29.781313459209645,0
SESS-304423,Desktop, leather shoes ,29.781313459209645,1
SESS-928718,Tablet,summer dress,29.781313459209645,0
SESS-746959,Desktop,IPHONE 14,29.781313459209645,0
SESS-770067,Desktop,,29.781313459209645,0
SESS-280118,Mobile, leather shoes ,29.781313459209645,0
SESS-405144,Mobile,,29.781313459209645,0
SESS-744169,Mobile,IPHONE 14,29.781313459209645,0
SESS-167290,Mobile, leather shoes ,29.781313459209645,0
SESS-429175,Mobile,  shoes leather  ,29.781313459209645,0
SESS-241965,Mobile,summer dress,29.781313459209645,0
SESS-251173,Mobile,summer dress,29.781313459209645,0
SESS-286019,Desktop,summer dress,29.781313459209645,0
SESS-697098,Mobile, leather shoes ,29.781313459209645,1
SESS-223241,Mobile, leather shoes ,29.781313459209645,0
SESS-360997,Mobile,IPHONE 14,29.781313459209645,1
SESS-497894,Mobile, leather shoes ,29.781313459209645,0
SESS-539892,Desktop,N/A,29.781313459209645,0
SESS-543785,Desktop,IPHONE 14,29.781313459209645,0
SESS-360789,BOT_UNKNOWN,  shoes leather  ,29.781313459209645,0
SESS-354646,Mobile, leather shoes ,29.781313459209645,0
SESS-447340,Mobile,summer dress,29.781313459209645,0
SESS-599214,Mobile,IPHONE 14,29.781313459209645,0
SESS-423500,Desktop,N/A,29.781313459209645,0
SESS-543175,Desktop,summer dress,29.781313459209645,0
SESS-915302,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-880896,Mobile, leather shoes ,29.781313459209645,0
SESS-951348,Tablet,summer dress,29.781313459209645,0
SESS-918088,Desktop,,29.781313459209645,0
SESS-970401,Desktop,summer dress,29.781313459209645,0
SESS-363607,Desktop,IPHONE 14,29.781313459209645,0
SESS-628784,Mobile,IPHONE 14,29.781313459209645,0
SESS-234358,Mobile,IPHONE 14,29.781313459209645,0
SESS-721206,Desktop,summer dress,29.781313459209645,0
SESS-895014,Desktop, leather shoes ,29.781313459209645,1
SESS-476602,BOT_UNKNOWN,summer dress,40056.57333111015,0
SESS-662900,Mobile, leather shoes ,29.781313459209645,0
SESS-658657,Mobile, leather shoes ,29.781313459209645,0
SESS-285457,Desktop,N/A,29.781313459209645,0
SESS-873269,Mobile, leather shoes ,29.781313459209645,0
SESS-897724,Desktop,,29.781313459209645,0
SESS-947609,Desktop,IPHONE 14,29.781313459209645,0
SESS-693649,Tablet,,29.781313459209645,0
SESS-467945,Mobile,IPHONE 14,29.781313459209645,0
SESS-146695,Mobile, leather shoes ,29.781313459209645,0
SESS-787802,Tablet,summer dress,29.781313459209645,0
SESS-949840,Tablet,summer dress,29.781313459209645,0
SESS-522441,Desktop, leather shoes ,29.781313459209645,0
SESS-305011,Tablet,summer dress,29.781313459209645,1
SESS-784969,Desktop,N/A,29.781313459209645,0
SESS-172672,Mobile,,29.781313459209645,0
SESS-275576,Mobile,,29.781313459209645,1
SESS-624945,Mobile,summer dress,29.781313459209645,1
SESS-839652,Desktop,summer dress,29.781313459209645,0
SESS-474989,Mobile,,29.781313459209645,0
SESS-401350,Desktop,IPHONE 14,29.781313459209645,0
SESS-586992,Desktop, leather shoes ,29.781313459209645,0
SESS-616632,Mobile,,29.781313459209645,0
SESS-478848,Mobile,IPHONE 14,29.781313459209645,0
SESS-475101,Mobile,IPHONE 14,29.781313459209645,0
SESS-467365,Mobile,N/A,29.781313459209645,0
SESS-294979,Mobile,summer dress,29.781313459209645,0
SESS-796284,Mobile,  shoes leather  ,29.781313459209645,0
SESS-996687,Desktop,IPHONE 14,29.781313459209645,0
SESS-665369,Mobile,summer dress,29.781313459209645,0
SESS-878648,Desktop, leather shoes ,29.781313459209645,0
SESS-899583,Mobile, leather shoes ,29.781313459209645,0
SESS-240477,Desktop,summer dress,29.781313459209645,1
SESS-441143,Mobile,summer dress,29.781313459209645,1
SESS-241455,Tablet,summer dress,29.781313459209645,0
SESS-757169,Mobile,IPHONE 14,29.781313459209645,0
SESS-641819,Desktop, leather shoes ,29.781313459209645,0
SESS-176932,Mobile, leather shoes ,29.781313459209645,0
SESS-248559,Desktop,summer dress,29.781313459209645,0
SESS-690239,Mobile,summer dress,29.781313459209645,0
SESS-866152,Mobile,IPHONE 14,29.781313459209645,0
SESS-637961,Desktop,IPHONE 14,29.781313459209645,1
SESS-295233,Mobile, leather shoes ,29.781313459209645,0
SESS-216363,Mobile,IPHONE 14,29.781313459209645,1
SESS-219990,Mobile,summer dress,29.781313459209645,0
SESS-510637,Desktop, leather shoes ,29.781313459209645,0
SESS-690348,Desktop,,29.781313459209645,0
SESS-375025,Desktop, leather shoes ,29.781313459209645,1
SESS-538228,Mobile,IPHONE 14,29.781313459209645,0
SESS-141852,Tablet,,29.781313459209645,0
SESS-329294,Mobile,IPHONE 14,40056.57333111015,0
SESS-154988,Desktop,  shoes leather  ,29.781313459209645,0
SESS-434900,Desktop,IPHONE 14,40056.57333111015,0
SESS-665274,Desktop,N/A,29.781313459209645,0
SESS-479459,Desktop, leather shoes ,29.781313459209645,0
SESS-751114,Desktop, leather shoes ,29.781313459209645,0
SESS-836151,Desktop,  shoes leather  ,29.781313459209645,0
SESS-764233,Mobile,IPHONE 14,40056.57333111015,0
SESS-156149,Mobile,N/A,29.781313459209645,0
SESS-635327,Mobile,summer dress,29.781313459209645,0
SESS-882787,Mobile,summer dress,29.781313459209645,0
SESS-470088,Mobile,,29.781313459209645,0
SESS-381289,Desktop,summer dress,29.781313459209645,0
SESS-905545,Mobile,  shoes leather  ,29.781313459209645,1
SESS-762243,Tablet,  shoes leather  ,29.781313459209645,0
SESS-304357,Mobile,  shoes leather  ,29.781313459209645,0
SESS-761187,Mobile,N/A,29.781313459209645,0
SESS-996810,Desktop,N/A,29.781313459209645,0
SESS-619380,Mobile,  shoes leather  ,29.781313459209645,0
SESS-234497,Mobile,IPHONE 14,29.781313459209645,0
SESS-501703,Mobile,  shoes leather  ,29.781313459209645,0
SESS-227076,Mobile,N/A,29.781313459209645,0
SESS-796247,Desktop,summer dress,29.781313459209645,0
SESS-672897,Mobile,summer dress,29.781313459209645,0
SESS-590833,Mobile,IPHONE 14,29.781313459209645,1
SESS-890567,Tablet,IPHONE 14,29.781313459209645,0
SESS-331596,Mobile,summer dress,29.781313459209645,0
SESS-878157,Mobile,summer dress,29.781313459209645,0
SESS-244366,Mobile,summer dress,29.781313459209645,0
SESS-507315,Mobile,summer dress,29.781313459209645,1
SESS-167853,BOT_UNKNOWN, leather shoes ,29.781313459209645,1
SESS-523059,Mobile,summer dress,29.781313459209645,0
SESS-301047,Desktop,summer dress,29.781313459209645,0
SESS-421144,Desktop,summer dress,29.781313459209645,0
SESS-144974,Desktop,summer dress,29.781313459209645,0
SESS-269506,Mobile,IPHONE 14,29.781313459209645,0
SESS-339005,Mobile,,29.781313459209645,1
SESS-271627,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-205279,Desktop,summer dress,29.781313459209645,1
SESS-974570,Mobile, leather shoes ,29.781313459209645,1
SESS-797282,Mobile, leather shoes ,29.781313459209645,0
SESS-695058,Tablet, leather shoes ,29.781313459209645,0
SESS-771363,Mobile,summer dress,29.781313459209645,0
SESS-191109,BOT_UNKNOWN,  shoes leather  ,29.781313459209645,0
SESS-348242,Desktop, leather shoes ,29.781313459209645,1
SESS-220582,Desktop,summer dress,29.781313459209645,0
SESS-277687,Mobile,N/A,29.781313459209645,0
SESS-367359,Mobile,,29.781313459209645,0
SESS-149996,Mobile,summer dress,29.781313459209645,0
SESS-801476,Desktop,summer dress,29.781313459209645,1
SESS-205834,Mobile, leather shoes ,29.781313459209645,0
SESS-141181,BOT_UNKNOWN,  shoes leather  ,29.781313459209645,0
SESS-214024,Tablet,IPHONE 14,40056.57333111015,0
SESS-854142,Mobile,  shoes leather  ,29.781313459209645,0
SESS-693345,Desktop,summer dress,29.781313459209645,0
SESS-291714,Desktop,summer dress,29.781313459209645,0
SESS-197656,Mobile,IPHONE 14,29.781313459209645,0
SESS-680718,Desktop, leather shoes ,40056.57333111015,0
SESS-221516,Desktop,N/A,29.781313459209645,0
SESS-453960,Mobile,  shoes leather  ,29.781313459209645,0
SESS-410257,Desktop,IPHONE 14,29.781313459209645,0
SESS-335349,Mobile,,29.781313459209645,0
SESS-833269,Desktop,,29.781313459209645,0
SESS-664311,Desktop,,29.781313459209645,0
SESS-672181,Mobile, leather shoes ,29.781313459209645,0
SESS-801542,Mobile,IPHONE 14,29.781313459209645,0
SESS-556812,BOT_UNKNOWN,IPHONE 14,29.781313459209645,0
SESS-731951,Mobile, leather shoes ,29.781313459209645,1
SESS-394309,Mobile,,29.781313459209645,0
SESS-869737,Mobile,IPHONE 14,29.781313459209645,0
SESS-318688,Mobile,,29.781313459209645,0
SESS-802781,Mobile,IPHONE 14,29.781313459209645,0
SESS-383395,Mobile,summer dress,29.781313459209645,0
SESS-635286,Mobile, leather shoes ,29.781313459209645,0
SESS-158900,Mobile,N/A,29.781313459209645,0
SESS-125780,Mobile,IPHONE 14,29.781313459209645,0
SESS-794744,Mobile, leather shoes ,29.781313459209645,0
SESS-532811,Desktop, leather shoes ,29.781313459209645,1
SESS-953464,Mobile,IPHONE 14,29.781313459209645,0
SESS-305467,Mobile, leather shoes ,29.781313459209645,0
SESS-216334,Desktop, leather shoes ,29.781313459209645,0
SESS-544616,Tablet, leather shoes ,29.781313459209645,0
SESS-548441,Tablet, leather shoes ,29.781313459209645,0
SESS-593784,Mobile, leather shoes ,29.781313459209645,0
SESS-611174,Mobile,N/A,29.781313459209645,0
SESS-727689,Desktop,IPHONE 14,29.781313459209645,1
SESS-700615,Mobile, leather shoes ,29.781313459209645,1
SESS-579600,Mobile,N/A,29.781313459209645,0
SESS-343487,Mobile,summer dress,29.781313459209645,0
SESS-176911,Mobile,summer dress,29.781313459209645,0
SESS-824359,Desktop,  shoes leather  ,29.781313459209645,0
SESS-321797,Mobile, leather shoes ,29.781313459209645,0
SESS-190788,Mobile, leather shoes ,29.781313459209645,0
SESS-934438,Tablet,IPHONE 14,40056.57333111015,0
SESS-206904,Desktop,summer dress,29.781313459209645,0
SESS-891973,Desktop,,40056.57333111015,0
SESS-233676,Desktop,,29.781313459209645,0
SESS-283441,Mobile,,29.781313459209645,0
SESS-168011,Mobile,IPHONE 14,29.781313459209645,1
SESS-261098,Mobile,IPHONE 14,29.781313459209645,0
SESS-714301,Desktop, leather shoes ,29.781313459209645,0
SESS-325080,Mobile, leather shoes ,29.781313459209645,0
SESS-750531,Mobile, leather shoes ,29.781313459209645,0
SESS-988160,Mobile,summer dress,29.781313459209645,0
SESS-936741,Mobile,IPHONE 14,29.781313459209645,0
SESS-746205,Tablet,IPHONE 14,29.781313459209645,1
SESS-690144,Mobile, leather shoes ,29.781313459209645,0
SESS-467361,Mobile,IPHONE 14,29.781313459209645,0
SESS-477765,Tablet,N/A,29.781313459209645,0
SESS-100975,Mobile, leather shoes ,29.781313459209645,0
SESS-332405,Desktop,N/A,29.781313459209645,0
SESS-985630,Mobile,N/A,29.781313459209645,0
SESS-263183,Desktop,summer dress,29.781313459209645,0
SESS-713799,Desktop,summer dress,29.781313459209645,0
SESS-484415,Mobile,summer dress,29.781313459209645,1
SESS-749586,Tablet,IPHONE 14,29.781313459209645,1
SESS-359626,Mobile,N/A,29.781313459209645,0
SESS-121223,Mobile,IPHONE 14,29.781313459209645,0
SESS-654851,Mobile, leather shoes ,29.781313459209645,0
SESS-484206,Mobile,summer dress,29.781313459209645,0
SESS-467469,Desktop,IPHONE 14,29.781313459209645,0
SESS-638836,Mobile,  shoes leather  ,29.781313459209645,0
SESS-527579,Mobile, leather shoes ,29.781313459209645,0
SESS-703489,Mobile,,29.781313459209645,0
